media_id,director_id
6141,3642
6142,3119
6143,3643
6144,3644
6145,2061
6146,3645
6147,684
6148,3261
6149,609
6150,2206
6151,3646
6152,3647
6152,3647
6153,1183
6154,3648
6155,2206
6156,3649
6157,3650
6160,2206
6162,3651
6163,3652
6164,33
6165,3653
6166,3654
6167,1735
6168,3655
6169,497
6170,497
6171,497
6172,3656
6173,33
6174,2206
6176,3657
6179,1577
6180,3658
6181,2347
6183,3659
6184,3660
6185,99
6185,3661
6186,3662
6187,3663
6188,3664
6189,3665
6190,1147
6191,3666
6192,3667
6192,3668
6193,3669
6194,3670
6195,3671
6196,3672
6196,3673
6198,3674
6199,3675
6199,3676
6199,5238
6200,3677
6201,3678
6202,607
6202,5689
6202,6872
6203,3679
6204,3680
6205,123
6206,1459
6207,3681
6208,388
6210,3682
6211,3683
6212,3684
6213,3685
6214,id
6214,823
6214,3349
6216,3686
6217,5571
6218,497
6219,3687
6220,3688
6222,3689
6223,3690
6224,3691
6225,3692
6226,607
6226,5689
6227,3693
6228,495
6228,3694
6229,967
6230,1137
6231,3695
6232,3696
6233,607
6233,5689
6234,3697
6235,3698
6235,3698
6236,3699
6237,33
6238,3700
6239,876
6240,3701
6242,767
6243,3702
6244,2275
6245,3703
6246,3704
6248,3705
6249,3706
6250,607
6250,5689
6251,1837
6251,3707
6252,3708
6253,3709
6255,3710
6256,971
6257,1706
6258,3711
6259,57
6259,57
6260,3712
6261,3713
6262,3714
6263,3715
6265,5350
6266,3716
6267,3717
6268,3718
6269,3719
6269,3720
6270,497
6271,80
6272,3721
6274,3722
6275,33
6276,3723
6277,1592
6278,3724
6279,3725
6280,3433
6281,3726
6282,3727
6283,416
6284,3728
6285,3729
6286,2080
6287,3730
6288,1781
6288,1781
6290,3731
6291,3732
6291,3732
6292,484
6293,484
6294,484
6295,169
6296,3733
6297,422
6298,3734
6299,3735
6300,3291
6300,3736
6301,3737
6302,1230
6303,3738
6304,3739
6305,169
6306,3740
6307,419
6311,3741
6312,3742
6313,3743
6314,456
6315,3744
6316,3744
6317,3744
6319,33
6320,3745
6323,3746
6324,1119
6325,3747
6326,3748
6327,3749
6329,3750
6332,3751
6333,3752
6334,3753
6335,3004
6336,3754
6337,402
6338,2634
6339,3755
6340,3756
6341,3757
6342,3758
6343,3759
6344,3760
6345,3761
6346,3762
6347,3763
6348,3764
6349,3765
6350,3766
6351,3767
6352,3768
6353,3769
6353,3770
6354,3771
6355,3772
6356,3773
6357,887
6357,888
6358,3774
6359,887
6359,888
6360,3775
6362,3776
6363,876
6364,3777
6365,3778
6366,3779
6367,3780
6368,3781
6369,3782
6371,3783
6372,3784
6373,3785
6374,3786
6375,3787
6377,3765
6379,3788
6381,3789
6383,3790
6383,3791
6384,3792
6385,1152
6386,3793
6387,3794
6388,3795
6389,3796
6390,3797
6391,3798
6392,3799
6393,2210
6394,3800
6395,3801
6396,3802
6397,80
6398,3803
6399,3804
6401,3805
6401,3806
6402,3807
6403,3808
6403,3809
6404,3810
6405,497
6406,497
6407,33
6408,340
6409,3811
6410,3812
6412,3813
6414,2060
6415,2060
6416,3814
6417,80
6418,3815
6419,3816
6420,2772
6422,3817
6423,3818
6424,2330
6425,3819
6426,3820
6427,3821
6428,3822
6429,3823
6430,3824
6432,3825
6433,3826
6434,3827
6434,4892
6435,3828
6436,3829
6437,3830
6438,3831
6439,3832
6441,3833
6442,3834
6444,3835
6445,3836
6446,10688
6447,3837
6447,3837
6448,3838
6450,3839
6451,3840
6452,3841
6453,3842
6454,3843
6456,3844
6458,3845
6462,3846
6464,3847
6465,3848
6468,3849
6469,3850
6470,3851
6471,3852
6472,3853
6473,3854
6475,3855
6477,3856
6478,3857
6479,3858
6480,3859
6481,3860
6482,3861
6484,3862
6485,3863
6486,3864
6487,3865
6488,3866
6489,3867
6490,2722
6491,3868
6493,3869
6495,3870
6496,3871
6497,712
6498,3872
6499,3873
6500,3874
6501,3875
6502,3876
6503,3877
6504,3878
6506,438
6507,1427
6508,3879
6509,1193
6509,3880
6510,3881
6511,3882
6513,3883
6513,3884
6514,3885
6514,3886
6515,1627
6515,1627
6516,3887
6517,3888
6518,3889
6520,3369
6521,3890
6523,3891
6525,3892
6526,3893
6527,3894
6528,3895
6529,3896
6530,3897
6531,3898
6532,3899
6533,2602
6535,3900
6536,3901
6538,3902
6539,3903
6540,2602
6541,3904
6543,3289
6544,3905
6544,3906
6545,1242
6547,82
6548,3907
6548,3908
6549,3909
6550,2654
6553,3910
6553,3911
6554,3912
6555,3913
6556,3914
6557,3915
6558,3820
6559,3916
6560,3917
6561,3918
6564,2943
6565,3919
6566,3920
6567,3921
6568,3922
6569,3923
6570,3924
6572,3576
6573,3925
6574,3926
6575,3927
6576,3928
6577,876
6578,3929
6580,3930
6580,3930
6581,3931
6581,9622
6582,3932
6583,3933
6585,3934
6586,3935
6588,589
6589,3936
6591,3937
6594,3938
6595,1742
6596,3939
6597,3581
6599,3941
6600,3942
6601,3943
6602,2691
6603,3944
6604,514
6606,3945
6607,3946
6607,3947
6608,422
6609,3948
6609,5571
6610,1509
6610,3949
6611,3950
6611,3951
6612,3952
6614,208
6615,3953
6616,3954
6617,21
6618,3955
6619,3956
6620,3957
6621,33
6622,3958
6624,3959
6625,3960
6626,3961
6628,3962
6630,713
6630,3963
6631,2691
6632,3964
6634,3965
6635,3966
6636,1442
6637,3967
6638,3968
6639,2691
6640,3969
6641,3970
6641,3971
6642,3903
6643,3972
6644,3973
6645,3974
6646,1209
6646,9649
6647,2532
6648,3975
6649,3976
6650,3977
6651,3978
6654,3007
6655,3979
6657,3980
6658,3981
6659,3982
6660,3983
6661,3984
6661,3985
6662,3986
6664,2438
6665,809
6666,3987
6666,10410
6667,3988
6668,3989
6668,3990
6669,3991
6671,3992
6672,3993
6673,174
6673,4739
6674,3994
6675,10154
6676,3995
6677,3996
6678,80
6679,3997
6680,1315
6681,3998
6682,3999
6683,4000
6684,4001
6684,4002
6684,4003
6685,3581
6686,4004
6687,4005
6688,4006
6689,4007
6690,4008
6690,4009
6691,4010
6692,4011
6692,4012
6693,4013
6694,1670
6694,1670
6695,4014
6696,4015
6697,4016
6698,4017
6700,4018
6701,4019
6702,4020
6703,4021
6704,4022
6705,4023
6706,4024
6707,4025
6708,4026
6710,4027
6711,3983
6712,2347
6714,4028
6715,3993
6716,4029
6717,3935
6719,4030
6719,4030
6720,4031
6721,4032
6722,4033
6722,4034
6723,4035
6724,4036
6725,4037
6726,4038
6727,4039
6728,2634
6729,4040
6729,4040
6731,4041
6732,4042
6733,4043
6734,4044
6735,4045
6736,4046
6737,4047
6738,4048
6740,4049
6741,4050
6741,4051
6742,4052
6742,9595
6743,4053
6745,4054
6746,4055
6747,967
6748,4056
6750,4057
6751,3017
6752,4058
6753,4059
6755,4060
6759,3815
6760,4061
6761,4062
6762,4063
6764,4064
6765,1196
6767,4065
6768,4066
6770,2602
6771,4067
6772,4068
6773,4069
6774,4070
6775,4071
6779,4072
6780,4073
6782,2721
6783,4074
6784,4075
6785,80
6786,4076
6787,4077
6787,4078
6787,4079
6787,4080
6787,4081
6787,4082
6787,4083
6788,4084
6790,4085
6792,77
6793,4086
6794,4087
6795,4088
6796,4089
6797,4090
6798,4091
6799,4092
6801,4093
6802,4094
6804,4095
6805,4096
6806,4097
6807,4098
6808,4099
6809,4100
6810,4101
6811,4102
6811,4102
6812,4103
6814,2614
6814,2614
6815,887
6815,888
6816,4104
6817,4105
6818,4106
6819,1458
6820,4107
6821,4108
6822,4109
6823,4110
6824,4111
6825,4112
6826,4113
6827,3017
6828,4114
6829,62
6830,4115
6831,4116
6832,2790
6833,4117
6833,4118
6834,4119
6835,4120
6840,4121
6841,4122
6842,80
6843,4123
6844,4124
6845,2722
6848,4125
6849,4126
6850,4127
6850,4128
6850,4127
6850,4128
6851,80
6852,4129
6853,3869
6854,4130
6855,4131
6856,4132
6857,4133
6857,4134
6857,4135
6859,648
6860,4136
6861,4137
6862,4138
6862,4139
6862,4138
6862,4139
6864,4140
6864,4141
6866,4142
6867,4143
6867,4144
6868,4145
6869,4146
6870,80
6871,4147
6872,3895
6873,4148
6874,4149
6875,4150
6876,4151
6877,2311
6878,4152
6880,4153
6882,3642
6883,4154
6885,4155
6886,4156
6887,4157
6888,840
6889,4158
6890,4159
6890,3865
6891,3213
6891,4160
6892,4161
6894,4162
6895,4163
6896,4164
6897,4165
6898,4166
6898,4167
6899,4168
6900,4169
6901,4170
6903,4171
6904,4172
6905,4173
6906,4174
6907,4175
6908,4176
6910,4177
6912,4178
6913,4179
6914,4180
6915,4181
6917,4182
6918,4183
6919,4184
6921,890
6922,4185
6923,4186
6924,4187
6926,4188
6927,4189
6928,4190
6929,4191
6930,4192
6931,4193
6932,4194
6933,4195
6934,4196
6935,4197
6936,1677
6937,4198
6937,4199
6937,6723
6939,4200
6939,4201
6940,4202
6941,4203
6942,4204
6942,4205
6942,4206
6943,4207
6944,4208
6945,1837
6946,4209
6947,4210
6948,4211
6949,4149
6950,4212
6951,2139
6952,4213
6955,4214
6956,4215
6957,4216
6958,4217
6959,2036
6960,4218
6961,4219
6962,4220
6963,3247
6965,4221
6966,4063
6967,4222
6968,4223
6969,4224
6970,4225
6971,4226
6973,607
6973,5689
6974,4227
6975,4228
6976,4229
6977,4230
6980,4231
6981,2651
6982,2596
6983,217
6984,4232
6985,4233
6985,4233
6987,4234
6988,499
6989,539
6990,4235
6991,3936
6992,4236
6994,4237
6995,4238
6996,4239
6996,4239
6997,4240
6997,4241
6998,4242
6999,2509
7000,4166
7001,4243
7002,4244
7003,1554
7004,4245
7006,4246
7007,4247
7008,890
7009,2525
7010,4248
7010,4248
7011,4249
7012,4250
7013,4251
7013,4252
7015,4253
7016,4254
7016,4254
7018,4255
7019,4256
7020,4257
7020,4258
7021,607
7021,5689
7022,2651
7023,4259
7024,4260
7025,4261
7026,4262
7027,4263
7028,4264
7029,4265
7030,4266
7032,4267
7034,2651
7035,4268
7036,3291
7036,3736
7036,3291
7036,3736
7037,3827
7038,1089
7039,1089
7042,4269
7044,1506
7045,4270
7045,4270
7046,1683
7047,4271
7048,235
7048,235
7049,225
7049,225
7050,4272
7051,1121
7052,4273
7053,4274
7054,4275
7055,4276
7057,4277
7058,440
7058,1153
7058,4278
7058,4279
7058,4280
7058,4281
7058,4282
7058,4283
7058,4284
7058,4285
7058,4286
7059,4287
7060,4288
7061,4289
7061,4289
7062,4290
7063,4232
7064,4291
7064,4291
7065,4292
7067,1411
7068,4293
7069,4294
7070,4295
7071,4296
7072,4297
7073,4298
7073,9832
7074,4299
7075,2979
7076,4300
7077,4301
7078,481
7078,5056
7080,4302
7081,4303
7081,4303
7082,4304
7083,4305
7084,4306
7085,4307
7086,4308
7087,4309
7087,4310
7088,4311
7089,4312
7091,4313
7092,3020
7092,4314
7093,4315
7094,4316
7095,4307
7096,4317
7097,4318
7099,4298
7100,4319
7101,4320
7102,4321
7103,4322
7104,2619
7105,4323
7107,4324
7108,4325
7110,4326
7110,4562
7111,4327
7112,4328
7112,4329
7112,4917
7113,1905
7116,1533
7117,1506
7118,1489
7119,3734
7119,4330
7121,4331
7124,4332
7125,3348
7126,4333
7126,4334
7127,4335
7128,4336
7130,4337
7131,4338
7132,4339
7135,4340
7136,607
7136,5689
7138,4341
7138,10534
7139,3093
7139,3093
7140,4342
7141,4343
7143,4344
7145,4345
7146,4346
7147,4347
7147,4348
7148,607
7148,5689
7149,4349
7150,4350
7151,4351
7152,4352
7153,4353
7155,4354
7156,4355
7157,4356
7158,4357
7159,4358
7162,4359
7163,4360
7164,4361
7165,4362
7166,4363
7167,4364
7168,4264
7170,4365
7171,4366
7172,4367
7173,4368
7174,4369
7175,4370
7176,1226
7176,4371
7177,4372
7178,4373
7179,4374
7180,4375
7181,4376
7182,4377
7183,4378
7185,4379
7185,4380
7186,4381
7187,4382
7190,4383
7191,4384
7192,3021
7194,4385
7195,4386
7197,4387
7198,4388
7200,4389
7201,1492
7201,4390
7202,4391
7202,9381
7204,4392
7205,3861
7206,4393
7207,4394
7208,4395
7209,4396
7213,4397
7214,4398
7216,4399
7217,4400
7219,4401
7221,4402
7223,4403
7224,3936
7225,4404
7229,1123
7230,3869
7231,3068
7232,4405
7237,4406
7238,4407
7239,58
7241,4402
7242,4408
7243,4409
7244,4410
7246,4411
7247,4412
7248,4413
7251,4414
7252,4415
7252,4416
7256,4417
7257,4418
7258,4419
7259,4420
7260,4421
7261,4422
7262,4423
7264,4424
7265,4425
7266,4426
7267,4427
7268,502
7269,4428
7269,4429
7271,4430
7272,184
7273,4431
7274,4230
7275,4432
7276,4433
7277,4434
7278,4435
7279,4318
7280,4434
7280,4436
7281,4437
7282,4438
7283,4439
7284,4434
7285,4440
7286,4441
7287,2141
7288,3570
7289,235
7290,4442
7290,4442
7290,4442
7292,2573
7293,4443
7294,4444
7295,3485
7296,4445
7297,4446
7298,4447
7299,4448
7301,1425
7302,4449
7303,4450
7304,4451
7305,4452
7306,4453
7307,4454
7308,4455
7309,4456
7311,4457
7312,4458
7313,3492
7315,3661
7315,4459
7317,4460
7318,4461
7319,4462
7319,4463
7321,4464
7322,2879
7323,2263
7323,5786
7324,4465
7325,2656
7326,4466
7327,2405
7328,4467
7329,1296
7330,838
7331,4468
7332,4469
7333,4470
7334,4471
7335,4472
7336,4473
7337,4474
7338,4475
7339,4476
7340,4477
7341,1277
7341,1277
7343,4478
7344,4479
7344,4480
7346,4256
7347,4481
7348,4482
7349,4483
7350,4484
7352,4485
7352,4485
7354,4486
7356,4487
7357,279
7357,4488
7359,948
7360,3959
7361,4489
7361,9429
7362,4490
7363,4491
7364,4492
7365,4493
7366,2939
7367,4494
7368,4495
7369,4496
7371,4497
7372,4498
7373,80
7375,4499
7375,4500
7376,4501
7377,4502
7378,3218
7379,4503
7380,7268
7382,4504
7384,4505
7385,4506
7386,4507
7388,4508
7389,4509
7390,4510
7392,4511
7394,1722
7395,4512
7396,10697
7397,1587
7398,3448
7399,4513
7400,4514
7402,4515
7403,4516
7404,4517
7406,4518
7406,4518
7407,4519
7408,4520
7409,4521
7411,4522
7412,4523
7414,4524
7415,4525
7416,1677
7417,4526
7418,2941
7419,4527
7420,4528
7421,4529
7423,4530
7424,4531
7425,4532
7426,4533
7426,4534
7426,4535
7426,4536
7426,4537
7426,4538
7426,4539
7426,4540
7426,4600
7428,4541
7429,4542
7430,4543
7431,4544
7434,4545
7436,4546
7437,4547
7438,4548
7440,4549
7440,4550
7440,4551
7441,4549
7441,4550
7441,4551
7441,4552
7442,4549
7442,4551
7443,4549
7443,4551
7444,4553
7445,4554
7446,4555
7447,4556
7448,4557
7448,4557
7449,1959
7449,4558
7450,4559
7452,4560
7452,4560
7453,3067
7454,3067
7456,4561
7457,4562
7458,4563
7459,4564
7460,579
7460,579
7461,4565
7462,4566
7463,4567
7464,1828
7467,4568
7468,4569
7469,4570
7471,4571
7472,4572
7472,4573
7473,4574
7474,4575
7476,4576
7477,4577
7478,706
7479,1531
7480,3129
7481,4578
7481,8244
7482,4579
7485,4580
7486,4581
7487,4582
7488,4583
7489,4584
7490,4585
7492,4586
7493,4587
7494,4588
7495,4589
7496,4590
7497,4591
7498,4592
7499,4593
7500,2363
7501,4594
7502,4595
7503,4596
7504,4597
7506,4598
7506,4599
7506,7974
7506,7975
7508,4600
7509,4277
7510,4601
7518,4602
7519,4603
7520,4587
7521,4604
7522,4605
7522,4606
7522,4607
7522,4608
7522,4609
7522,4610
7523,4611
7525,62
7527,4612
7528,4613
7529,4614
7530,4615
7531,4616
7532,4617
7533,4618
7534,4619
7535,4620
7537,4621
7538,4622
7539,4623
7540,4624
7541,993
7542,4625
7543,704
7544,150
7545,4626
7547,4627
7548,4516
7549,4628
7550,4629
7551,4629
7553,4630
7553,4631
7554,4632
7555,4633
7556,4634
7558,4635
7559,4636
7560,4637
7561,4261
7562,4638
7564,4639
7566,2059
7567,4640
7568,4641
7569,4642
7570,476
7571,4643
7572,4644
7573,4645
7574,4646
7575,4647
7576,4648
7577,4649
7578,3980
7579,6239
7579,6253
7579,6319
7580,199
7580,10361
7581,4650
7582,4651
7585,432
7586,4652
7588,4653
7589,4654
7590,4655
7591,3649
7593,1428
7594,1000
7595,4656
7596,4657
7597,4658
7598,4659
7599,4660
7600,4261
7601,2722
7602,4661
7603,3903
7607,4662
7607,4663
7608,4664
7608,2453
7609,4665
7610,24
7612,4666
7613,4667
7614,4668
7615,4669
7616,4670
7617,4671
7618,4672
7619,4673
7620,4674
7621,4675
7622,4676
7623,4677
7624,4678
7625,4679
7626,4680
7629,4681
7631,4682
7632,4683
7633,4684
7634,4685
7635,4686
7636,1895
7637,4687
7638,4688
7639,4689
7640,4690
7641,4691
7642,4660
7643,4692
7645,4693
7645,4694
7646,445
7647,4695
7648,2480
7649,4696
7651,4697
7652,4698
7653,4699
7654,4700
7656,4701
7657,4702
7658,4703
7659,4704
7659,6973
7661,4705
7662,4706
7663,4707
7664,18
7665,4708
7666,4709
7667,4710
7668,4711
7668,4712
7669,893
7670,4713
7672,4714
7673,3772
7674,4715
7675,4716
7676,4434
7677,3568
7678,4717
7679,4718
7680,4719
7681,4720
7682,4721
7683,2328
7684,1550
7684,1552
7685,4722
7686,730
7687,4723
7688,4724
7689,4725
7690,4726
7691,4727
7692,4728
7692,10460
7693,4729
7694,4730
7695,4731
7696,4732
7697,441
7698,4733
7699,4734
7700,375
7701,4735
7703,4736
7704,4737
7705,4738
7706,4739
7707,2677
7708,4420
7710,4740
7711,4741
7712,4742
7713,4743
7714,2117
7716,4744
7717,2873
7718,4745
7719,4746
7720,4747
7721,3826
7722,4748
7723,4749
7724,4750
7725,4751
7726,4752
7727,4682
7727,4753
7728,4754
7729,4678
7730,4755
7731,4756
7732,4757
7733,4412
7734,4758
7735,4759
7736,1738
7737,4760
7738,422
7739,4761
7740,4762
7741,4763
7742,4764
7742,4764
7743,4765
7744,4766
7745,4767
7746,4768
7747,2706
7748,4412
7749,3855
7750,4769
7751,4770
7752,4530
7753,4771
7755,4726
7756,4704
7757,4772
7757,6993
7758,1209
7759,2720
7759,4773
7759,6221
7760,4678
7761,4774
7762,4775
7763,4776
7764,3937
7765,4777
7766,4402
7767,4778
7768,4779
7769,4780
7770,4781
7772,4782
7773,4783
7774,4784
7776,1918
7777,10698
7778,839
7779,4785
7779,4786
7779,4787
7779,4788
7779,4789
7779,4790
7779,4791
7779,4792
7779,4793
7779,4794
7779,4795
7779,4796
7780,4797
7780,4798
7781,4799
7782,4800
7783,4136
7784,4801
7786,4802
7787,4803
7788,4804
7789,4805
7791,4806
7791,4807
7792,2530
7794,4808
7795,4809
7796,4810
7796,4811
7797,4812
7798,4813
7799,2850
7800,10699
7801,4814
7802,4815
7803,4816
7804,4817
7805,4818
7808,4687
7809,2728
7810,1316
7811,4819
7812,4820
7813,4821
7814,4822
7815,4823
7816,3577
7818,4824
7821,4825
7822,4826
7823,4827
7824,1109
7825,4828
7826,1748
7827,4829
7828,4830
7829,4831
7830,3937
7832,4832
7835,4833
7836,4245
7838,4834
7839,2117
7840,4835
7841,4836
7844,4837
7845,4838
7845,4839
7846,4402
7847,4840
7848,4841
7849,4842
7850,4843
7855,4844
7856,4845
7857,4846
7858,4847
7859,4848
7860,3865
7861,4849
7862,77
7863,4850
7864,4851
7865,4852
7865,9287
7865,9288
7866,1627
7867,80
7868,4853
7870,1133
7871,4854
7873,4855
7874,4856
7875,4857
7876,4858
7877,429
7878,4859
7879,4446
7881,4860
7882,4861
7883,4862
7885,4863
7886,4864
7886,4865
7887,4866
7888,4867
7890,4868
7891,4869
7892,4870
7893,1749
7894,4871
7896,4872
7897,4873
7899,4874
7900,4875
7901,4875
7903,4876
7904,4877
7905,4878
7906,4879
7907,4880
7908,4881
7910,4882
7911,4883
7912,4884
7913,4885
7914,4886
7915,4887
7916,4888
7916,4889
7917,1310
7918,1459
7920,4890
7921,4891
7922,4686
7924,4848
7925,4893
7926,4894
7927,4895
7928,4896
7929,4897
7930,4898
7931,4899
7931,4405
7932,948
7933,4900
7934,4901
7935,4902
7936,4274
7937,4903
7938,4904
7939,3865
7940,3095
7941,4905
7942,4906
7942,4907
7943,3444
7945,4908
7946,4692
7947,3937
7948,343
7949,4909
7950,4910
7951,4911
7952,4912
7953,4913
7954,2789
7955,1563
7956,4914
7957,3263
7958,4915
7959,1865
7960,4916
7961,4917
7962,4918
7963,4919
7963,7524
7964,4920
7965,4921
7966,4922
7967,4923
7968,4924
7969,4909
7970,4925
7971,58
7972,217
7973,4926
7974,4927
7975,217
7976,4928
7977,2602
7978,4929
7979,4930
7980,4931
7981,4932
7982,4933
7983,4934
7984,4935
7985,4936
7986,4937
7987,4938
7988,4939
7988,4939
7989,4940
7991,4941
7991,4942
7991,4941
7991,4942
7992,4943
7992,10411
7993,4944
7994,4945
7995,4946
7996,3993
7996,4947
7997,3936
7998,4498
7999,4948
7999,4948
8000,261
8001,716
8002,4949
8003,4950
8004,4245
8005,712
8006,4951
8007,4952
8008,2196
8009,4953
8010,4954
8011,4955
8012,986
8013,986
8014,4956
8015,4957
8016,217
8017,4958
8018,4959
8019,1749
8020,4960
8021,4961
8022,3021
8023,4962
8024,4571
8025,4963
8026,3611
8027,4964
8029,4965
8030,4966
8032,4935
8033,4967
8034,4968
8035,4969
8036,4970
8037,4971
8038,4972
8039,4973
8040,4974
8042,4731
8043,4975
8044,4976
8045,4977
8046,217
8047,4978
8048,217
8049,4979
8050,4980
8051,4981
8052,4982
8053,1996
8054,4944
8055,986
8055,4909
8056,211
8057,4983
8057,4984
8058,4985
8059,4986
8060,4987
8061,4988
8062,4989
8063,192
8066,1109
8067,4233
8068,435
8069,4990
8070,4991
8071,4992
8072,4993
8073,4994
8074,4995
8075,4996
8075,9277
8076,4997
8077,4998
8078,4999
8079,5000
8080,5001
8081,5002
8082,5003
8083,5004
8083,5005
8084,5006
8085,853
8086,5007
8087,5008
8088,1269
8089,1269
8090,5009
8091,1783
8092,5010
8093,5011
8094,5012
8095,5013
8095,5013
8096,4351
8097,5014
8098,1554
8098,1554
8099,5015
8100,986
8101,5016
8102,5017
8102,5018
8103,5019
8104,604
8104,3661
8105,4235
8106,5020
8107,5021
8108,5022
8109,5023
8110,5024
8110,5024
8112,5025
8113,5026
8114,5027
8115,5028
8115,5029
8115,5030
8116,5031
8118,1936
8119,5032
8121,5033
8122,1458
8123,5034
8124,5035
8125,220
8126,5036
8126,5037
8127,5038
8128,5039
8129,5040
8130,5041
8131,5042
8132,4587
8133,5043
8133,7551
8133,7552
8134,5044
8135,4298
8136,5045
8137,5046
8138,5047
8139,5048
8140,4751
8142,5049
8143,5021
8144,2497
8145,5050
8146,4587
8147,5051
8148,5052
8149,5053
8150,5053
8151,5053
8152,5054
8153,5055
8155,5056
8156,5057
8158,5058
8159,5059
8160,5060
8161,5061
8162,2422
8163,3242
8164,5062
8165,5063
8166,5064
8167,5065
8168,824
8169,5066
8170,5067
8171,5068
8172,5069
8173,1937
8174,5070
8175,5071
8176,5072
8177,3344
8177,6908
8178,5073
8179,5074
8180,990
8181,5075
8182,5076
8183,5077
8184,4232
8185,1269
8186,5078
8187,4497
8188,5079
8189,5080
8190,5081
8191,893
8191,893
8192,157
8193,1940
8193,2127
8194,1826
8195,1543
8196,5082
8197,5083
8198,1163
8199,5084
8200,5085
8201,5086
8202,5087
8203,5088
8204,5089
8205,377
8206,5090
8207,5091
8207,5092
8208,5093
8209,5094
8209,5094
8210,5095
8211,5096
8212,2015
8213,1409
8214,5097
8214,5098
8216,5099
8217,5100
8218,5101
8219,5102
8220,5103
8221,5104
8222,5105
8223,5106
8224,4872
8226,2470
8227,5107
8228,5108
8229,5109
8230,3732
8230,3732
8231,5110
8232,5111
8233,5112
8234,5113
8235,4751
8236,5114
8238,5115
8239,4819
8240,5116
8241,5117
8242,5118
8243,5119
8244,5120
8245,5121
8246,5122
8246,5123
8246,5124
8247,5125
8248,3193
8249,5126
8250,164
8251,5127
8251,5127
8252,5127
8252,5127
8253,5128
8255,4990
8256,2070
8257,5129
8258,5130
8259,5112
8260,5131
8260,5131
8261,5132
8262,5133
8263,49
8263,9117
8264,5134
8265,5135
8266,5136
8267,5137
8267,9263
8268,4063
8269,5138
8271,5139
8272,5140
8273,1341
8274,5141
8275,5142
8276,1802
8277,5143
8278,5144
8278,5144
8279,5145
8280,4366
8281,767
8282,5146
8283,5147
8284,5148
8285,732
8286,5149
8287,5150
8289,3086
8289,4248
8290,5151
8291,5152
8292,1109
8294,5153
8296,5154
8297,5155
8298,3703
8299,5156
8299,5156
8300,148
8301,5157
8302,5158
8302,5159
8303,5160
8303,5161
8303,5160
8303,5161
8304,5162
8305,5163
8306,5164
8307,5165
8308,5166
8309,5167
8310,5168
8311,5169
8312,5170
8313,711
8313,711
8314,4944
8315,5171
8315,5171
8316,5172
8318,5046
8318,5173
8319,5174
8319,5175
8321,2347
8322,3444
8323,5176
8324,1489
8325,5177
8325,5177
8326,5178
8326,6239
8326,6253
8326,6319
8327,5179
8328,5180
8329,5181
8330,5182
8331,5053
8332,5157
8333,5183
8334,5184
8335,5185
8336,5186
8337,5187
8338,7119
8339,5188
8339,5189
8340,5190
8341,3242
8342,5191
8343,5192
8344,5193
8345,5194
8346,2015
8348,1433
8349,4989
8350,5195
8351,5196
8352,5197
8353,5198
8354,5199
8355,5200
8356,5201
8357,5202
8358,5203
8359,5204
8360,5205
8361,5206
8361,5207
8362,5208
8363,5209
8365,5210
8366,418
8367,232
8368,5211
8369,5212
8370,5213
8371,4670
8372,5214
8373,2366
8374,5215
8375,5216
8376,2885
8376,5217
8377,1833
8378,4804
8379,5114
8380,5218
8381,5219
8381,8782
8382,5220
8383,624
8384,5221
8385,5222
8385,5223
8385,5224
8386,5225
8387,5226
8388,5227
8389,5228
8390,5229
8391,5230
8393,4808
8394,5231
8395,5232
8396,1308
8397,5233
8398,368
8398,368
8399,5234
8399,1780
8400,5235
8401,3218
8402,5236
8403,5237
8404,5238
8405,876
8406,5239
8406,5240
8407,80
8408,2336
8410,5241
8411,5241
8412,5242
8414,5243
8417,5244
8418,5245
8419,3218
8420,3218
8421,3218
8422,3218
8423,3218
8424,3218
8425,3218
8426,1563
8427,5104
8428,2073
8429,5246
8430,5247
8433,5248
8434,455
8434,5249
8435,5250
8436,5251
8437,5252
8438,5253
8440,5254
8443,5255
8444,5256
8445,5257
8446,759
8448,906
8449,5258
8450,5259
8451,5260
8452,5261
8453,5262
8454,2360
8455,5263
8456,5264
8457,5265
8458,5266
8459,5267
8460,5267
8461,4066
8462,5268
8463,5269
8464,450
8465,5270
8466,5271
8468,4408
8469,5272
8470,4299
8473,5273
8474,5274
8475,5275
8478,5276
8479,5277
8480,5278
8481,5279
8485,5280
8487,5281
8488,5282
8490,5283
8491,5284
8492,5285
8493,5286
8494,869
8497,5287
8498,2856
8500,5288
8502,5289
8503,3218
8504,5290
8504,7726
8505,5291
8506,2722
8507,5292
8508,5293
8509,5294
8510,2181
8512,5295
8513,5296
8514,5297
8515,5298
8517,5299
8518,5300
8520,5301
8521,5302
8522,5303
8523,5304
8524,5305
8526,5306
8527,5307
8528,5308
8529,5309
8530,5310
8531,5311
8532,2193
8533,4274
8534,5312
8536,5313
8538,5314
8539,5315
8539,5316
8539,5317
8539,5318
8539,5319
8539,5320
8541,5321
8542,5322
8543,5323
8545,4990
8546,5324
8547,5325
8548,4251
8549,5326
8550,4990
8551,5327
8552,4587
8553,5328
8554,5329
8555,5330
8556,5331
8557,3980
8558,5332
8559,5333
8560,635
8561,5334
8562,5335
8563,2363
8564,5336
8566,4711
8566,4712
8567,766
8568,5337
8569,id
8569,823
8571,5338
8573,732
8574,5339
8575,2317
8576,5340
8577,5341
8579,1359
8580,5342
8581,5343
8582,5344
